Year,2013.0
group,0.08917836199382485
bank,0.08830853860024437
company,0.07217781049224146
employees,0.07053957435529333
csr,0.0700383504144631
responsibility,0.06089771817021598
social,0.05731478851791768
corporate,0.0562570795050724
policy,0.05499642357571107
management,0.0532731276778986
business,0.05112240089725646
environment,0.049980779889331806
energy,0.047687413872220766
work,0.0456847658616707
production,0.044090151336064566
environmental,0.041191859122577286
report,0.041018515324789735
board,0.04003614790786208
activities,0.03997499712115606
year,0.03687536025584116
consumption,0.0367556076871077
working,0.036673960096985814
development,0.033830474147326726
safety,0.0329358342646718
products,0.030266240031484155
policies,0.03018641925258687
financial,0.03012361856029173
suppliers,0.029676466957509397
focus,0.029176882201897736
customers,0.02899541133870448
co,0.02804418101846256
rights,0.027809007294109206
new,0.027212760599716695
directors,0.02690926545601674
ensure,0.025493669583384948
principles,0.02539262807809342
standards,0.025026429829711462
waste,0.024862562421550945
conduct,0.024408901368791265
local,0.02424148067636786
initiatives,0.023650301622993197
corruption,0.022937751861880955
well,0.022867917152385585
health,0.022815658771953694
women,0.022302482857077893
annual,0.022143670434767546
quality,0.022031040624194673
number,0.021968951551413297
employee,0.021890324500839352
global,0.021584755343173542
code,0.021099206874413426
based,0.02100531819627706
responsible,0.0207570708814107
human,0.020584806900590936
gender,0.020541999454603502
use,0.020531336350195554
part,0.020440169410731644
climate,0.020366184481502556
un,0.019957453268145284
governance,0.019539815603977138
results,0.01950517552932561
areas,0.019410331553108083
labour,0.019284047199155257
high,0.019062581764359134
impact,0.01898592031617929
important,0.01893416717882043
materials,0.018907026347925675
danish,0.018712655811076916
efforts,0.0183821778879562
supplier,0.01827217878244767
requirements,0.017790956939812183
values,0.017717482590112136
partners,0.017709336516672457
international,0.017633567576678465
value,0.01762916694870477
reduce,0.01747326594153884
com,0.017284014322780643
investment,0.017013963113038977
strategy,0.016861785525566768
compact,0.01683406203122201
guidelines,0.01669656405229665
companies,0.0166750874727204
addition,0.016654174534382275
relevant,0.01661926740501455
product,0.016497207594667298
diversity,0.01645787893764105
ethical,0.016450432946504598
process,0.01629387019663828
years,0.016194915536677595
general,0.016102151671494567
material,0.01609362240373702
training,0.01596834167704155
denmark,0.01595434547225252
therefore,0.015732541320389336
performance,0.01567994153357899
reporting,0.015610998650507324
members,0.015461210434219944
anti,0.01544491163198122
made,0.015420037683657411
review,0.015228149332735776
among,0.01518647517857102
compliance,0.015103316103811545
stakeholders,0.015103064187173429
levels,0.015098341150877886
