Year,2007.0
environmental,0.14556184547159004
production,0.07572944888962578
environment,0.06540450908830062
company,0.0633846903311652
energy,0.04741657745493925
group,0.0466404075002491
impact,0.043446714543743624
activities,0.037573627664838564
products,0.03730436324813096
impacts,0.03695190583948613
abelló,0.034315554415850734
consumption,0.03178361756712313
development,0.029812078459998892
water,0.029518874198307517
alk,0.02922042074798885
caused,0.028899559550244112
insignificant,0.02796578370846631
plants,0.027547975896113252
waste,0.02722039850857397
buildings,0.026273223953700707
breweries,0.026193954685338236
new,0.026061392675614033
certified,0.025848859839231027
strives,0.025451972428685826
emissions,0.025258908640213334
working,0.02518238958513246
projects,0.02510898376777739
management,0.024865275014322695
heating,0.024812235075901867
power,0.024771651652508796
animal,0.0245460230362382
order,0.024037205252776642
ships,0.023586598426786017
use,0.023530400073000658
respect,0.023010391809796457
business,0.022178146000399447
party,0.02207912610956186
fiber,0.022029999659789513
ds,0.021768695926981815
reduce,0.021124062817146943
semi,0.020787037639180498
limited,0.020620924343651335
distribution,0.020539135266159907
year,0.020275850357165393
annual,0.020228920607661096
cases,0.020052954980483217
well,0.020017816805177543
environmentally,0.01999826107990183
farms,0.019974031758177888
issues,0.019964490721275478
requirements,0.01984216759401934
sales,0.019675380660403252
transport,0.019512099983277627
responsibility,0.0194824132683806
directive,0.01942584992189433
efforts,0.01929396009108523
iso,0.019199309084168625
denmark,0.019111887189730715
logistics,0.019069188251488286
horsens,0.01902407569085923
part,0.018972616516340718
efficiency,0.01896144961381602
reduction,0.018948785192979
connection,0.018884147373207164
plan,0.018625474715716246
co,0.018509491455789825
in,0.018485785368838478
directives,0.018480934018578327
safety,0.018288568060547968
house,0.01821759954023594
air,0.018199681747264444
intragroup,0.018131774970985323
manufactures,0.018073387848765783
materials,0.017990770190444805
treatment,0.01793371392820725
comprise,0.01791262939475787
improvements,0.01773972838929007
gas,0.017728699907443364
packaging,0.017550129900671896
used,0.01745201892239955
limit,0.017246792848400926
employees,0.017163162495624835
since,0.017100611307909578
animals,0.01708761070219462
objective,0.01699770281283828
suppliers,0.016956374444883075
insulation,0.01694533919879156
must,0.016840220615174702
financial,0.01675001343055323
sustainable,0.016748913895635837
fossil,0.01674683237997812
noise,0.01661786037009659
countries,0.016564343302877076
growing,0.01655317968748305
plant,0.01643479608737015
continuously,0.0163586307939711
raw,0.016315439079464554
focus,0.01626635962873631
eu,0.016237777220939182
areas,0.015969070483286114
report,0.01592239523305493
beocenter,0.01588988619333959
however,0.0158519377762257
goals,0.01584116138131656
work,0.015667945734537673
review,0.015617282840904044
existing,0.01554960509694088
based,0.015437047229869398
therefore,0.0154130312992791
standard,0.015253184011447428
pile,0.01522350105145324
analysis,0.015205271914830598
social,0.01503478239870213
ing,0.014901794834911074
obtain,0.014893268578924822
resources,0.014645704747152936
shareholders,0.014611551626231395
partners,0.014557152324316728
fuels,0.0145565598148363
uê,0.014439483674068405
local,0.01441487326619926
detrimental,0.01440415303740332
corporate,0.014341121530838252
expansion,0.014109008607491369
life,0.014028551315100932
plastic,0.01394687590698808
thus,0.01384863151210958
approval,0.013848430480795561
staff,0.013839093947314323
wastewater,0.013767702080669741
information,0.013730311366547518
fall,0.013721689577154764
include,0.013586922890610587
centre,0.013553815322540614
involve,0.013516317130214322
conditions,0.013472952261010977
become,0.013453335841865133
support,0.013445525834018113
particular,0.01336118750134382
policy,0.013309864588415902
health,0.013251901848015411
decided,0.013248236225491629
businesses,0.013199636489952328
authorities,0.01319476417469552
future,0.012896501453325885
weee,0.01281338531242051
rohs,0.01281338531242051
relations,0.012764499259884753
product,0.012727992180723291
worked,0.012724049269783003
electricity,0.012672178812604639
material,0.01259528569863295
effective,0.012551214407154085
industrial,0.01251526946306361
performance,0.012485363869842152
chemical,0.012446365043574673
bo,0.012423975776700538
brvbujd,0.012423975776700538
jnqbdu,0.012423975776700538
fowjsponfou,0.012423975776700538
njtsions,0.012423975776700538
fyufsobm,0.012423975776700538
subject,0.012395170525066003
ab,0.012381544873515324
consequences,0.012373976851412437
central,0.012372548706464894
hr,0.012278339600063052
parent,0.012245565155723063
disposal,0.012190659466417066
accomplished,0.012156122788696856
reused,0.012154379494765867
process,0.01207782994963385
regard,0.01200837874984445
electronic,0.011944231961936221
number,0.0119358631447604
timely,0.01192838706650071
avoid,0.011870201347306295
principles,0.01184390928608845
reports,0.011792408139627415
project,0.011766643611773002
processes,0.011764761879472403
ensure,0.011758980507331524
sub,0.011743862235117093
make,0.011684215908856394
accounts,0.011676932232104212
important,0.011646925950263651
external,0.011627606507140523
lightings,0.011599777683401069
ibwf,0.011599777683401069
cooperative,0.011477557296490842
foodstuff,0.011465431176373624
tributed,0.011465431176373624
choos,0.011465431176373624
wastein,0.011465431176373624
teknik,0.01124654009427262
vaga,0.01124654009427262
certification,0.011223147133475558
strain,0.011181600815550412
europe,0.011173163394068493
according,0.011161438714520702
collect,0.011114302905701076
observe,0.011106566628784145
restricted,0.011074799766223139
small,0.011071399649958246
illumination,0.011014999829894756
bundles,0.011014999829894756
painting,0.011014999829894756
expanded,0.010984064105471425
poland,0.010952785837174212
action,0.010904578560779154
primarily,0.010899887317350936
involving,0.01080181786560963
elimination,0.010749758718757172
germany,0.010704955620363192
includ,0.010704822279168174
csr,0.01070014454304628
considerations,0.010686976317138306
launch,0.010653480094945909
legislation,0.010647638827364605
reduced,0.010646591817804583
sources,0.010609263661243028
aluminium,0.010580509622778777
milk,0.010575946052355161
cycle,0.010570425680425703
gluing,0.010561410887597452
danish,0.010534904249557716
goal,0.01048125673507849
stakeholders,0.010458524626034953
permits,0.010448733458517425
high,0.010444846618174807
sulphur,0.01041204070483189
rights,0.010388949688230328
